sim_id,type,snp_id,beta
sim38,background,12750321_5,-0.0335206827921897
sim38,background,5354644_2,0.1321594607032227
sim38,background,11074237_3,-0.0892573324255389
sim38,background,26777015_5,0.0584988699640243
sim38,background,16063796_5,-0.0021560767657958
sim38,background,13172166_2,0.1985434928697699
sim38,background,18155913_5,0.0966687708837933
sim38,background,22616001_1,0.034942710872129
sim38,background,5713083_2,-0.0088009860093343
sim38,background,18606751_5,-0.1801060931263791
sim38,background,6316114_4,-0.0224699077594728
sim38,background,13929404_3,0.0321869511378057
sim38,background,7739331_4,-0.2191520321769697
sim38,background,3461696_4,-0.0198101014484737
sim38,background,29836732_1,-0.0128393049924116
sim38,background,9098334_5,0.0397682151600275
sim38,background,16164141_3,0.0121427288557458
sim38,background,15522494_5,-0.0430199567895098
sim38,background,18539986_4,0.0310578727094526
sim38,background,14216282_5,0.0787843992524201
sim38,background,285609_4,-0.1429565128169119
sim38,background,19669910_3,-0.0085054352886022
sim38,background,11524033_4,-0.2046844953918711
sim38,background,4427081_2,-0.1988810124694335
sim38,background,4188446_5,0.0716718241162677
sim38,background,13646985_4,0.0209613526700284
sim38,background,7327524_3,0.028253975334
sim38,background,8577194_2,0.0620056914628815
sim38,background,13896818_3,-0.0927273836503771
sim38,background,5081171_3,-0.1017310239254081
sim38,background,9359707_4,0.0517869872502111
sim38,background,11233028_1,-0.1081666667392987
sim38,background,2301140_2,0.0860453359023959
sim38,background,4661778_1,0.1429150292777104
sim38,background,10308009_3,-0.1177815449969952
sim38,background,10959114_5,-0.064106165245248
sim38,background,12736676_3,-0.0613431739054041
sim38,background,2472954_4,-0.1583476349862659
sim38,background,18296260_2,-0.0415878307427104
sim38,background,16019768_5,-0.1539060584228238
sim38,background,19682046_5,0.048038214526267
sim38,background,7421465_2,0.0189040865533127
sim38,background,16604299_1,-0.0607879911507563
sim38,background,6724190_2,-0.2147435826685461
sim38,background,28133733_1,0.094180170474621
sim38,background,23403270_1,-0.0276995911514808
sim38,background,3543029_2,-0.1161140747424546
sim38,background,7648781_5,-0.1025841926816154
sim38,background,16316796_3,0.0099867015319405
sim38,background,5244837_2,-0.0031135721780088
sim38,background,19111501_2,0.1999255260845409
sim38,background,15826832_1,-0.0771179684701307
sim38,background,7280818_4,-0.1383065820128723
sim38,background,17426540_4,0.1358727349590875
sim38,background,8091201_3,-0.0750759807186273
sim38,background,4527384_2,-0.0510035642647594
sim38,background,26425508_1,0.0333869053712398
sim38,background,13492556_4,0.0409195670212763
sim38,background,18656557_3,-0.0016416912316919
sim38,background,21157498_3,0.0445795427396238
sim38,background,14245036_5,0.0285525098458344
sim38,background,24995777_1,0.0057857938496412
sim38,background,4868475_5,-0.0394465009945573
sim38,background,16328028_1,0.0325563310792699
sim38,background,22165814_1,0.0307367244919925
sim38,background,2828391_4,0.1126686559388689
sim38,background,23227602_3,0.0263575072920043
sim38,background,19456184_5,-0.0866402733151864
sim38,background,1059745_4,0.2249512601586341
sim38,background,7890066_5,0.0625169922482099
sim38,background,23184664_5,-0.0472870922684528
sim38,background,17447601_5,-0.0061985076768388
sim38,background,5228286_3,-0.233331683580785
sim38,background,15995652_1,3.532407077725249e-05
sim38,background,9547559_4,-0.1955889638960539
sim38,background,8607819_4,0.1030348974814794
sim38,background,12374171_1,0.1520073938703254
sim38,background,5859506_2,-0.0220720616824345
sim38,background,6795127_4,0.0076947983369371
sim38,background,24277283_5,0.0270179683643497
sim38,background,12697653_3,-0.1722243094720528
sim38,background,14736775_5,-0.013697741015307
sim38,background,29900122_1,-0.1034941006750962
sim38,background,15029099_5,-0.0652088525056743
sim38,background,6937052_2,0.028324269373839
sim38,background,9576585_1,0.0510536650397611
sim38,background,9126393_3,-0.0312405567151913
sim38,background,12701149_3,0.1332138722288821
sim38,background,3517116_3,0.1384610822910784
sim38,background,14557503_5,0.11798529308078
sim38,background,7153177_3,0.0559072525863371
sim38,background,9753621_5,-0.0033014890536231
sim38,background,573098_3,-0.0824269198473381
sim38,background,10069876_2,0.0735738032689895
sim38,background,8562445_5,-0.0466029864816487
sim38,background,11251978_1,0.1274733139966058
sim38,background,5783043_2,0.1372489457666209
sim38,background,10610434_5,0.0066492805822868
sim38,background,3115249_3,-0.177605570734858
sim38,background,1203042_2,-0.0455577986425406
sim38,background,22340485_5,-0.0839781579435357
sim38,background,29514721_1,0.0562776349724774
sim38,background,29535008_1,-0.0442399726340932
sim38,background,1302704_1,0.0570628312128409
sim38,background,11416095_5,0.0341174358893813
sim38,background,5081928_2,-0.0387035206611982
sim38,background,3035779_2,-0.1059392704242343
sim38,background,11779373_3,0.0971272642556247
sim38,background,9762170_1,9.190955905727434e-05
sim38,background,8811946_5,-0.0931994181590104
sim38,background,11322939_2,-0.1074708462723509
sim38,background,16399525_5,-0.152077783640607
sim38,background,21863691_1,0.1361958423133851
sim38,background,18527825_3,-0.1075163503531166
sim38,background,2781769_4,0.199008818392513
sim38,background,4419707_4,0.1186349067236692
sim38,background,18972491_1,0.078601748963365
sim38,background,7388853_5,-0.0916320122909501
sim38,background,6810846_1,-0.0317368262726517
sim38,background,28542308_1,0.1098794037982099
sim38,background,10670316_1,0.2097024921072338
sim38,background,4991774_2,0.077431314392047
sim38,background,12576313_5,-0.1670002851822694
sim38,background,20290002_5,-0.1253618340874896
sim38,background,27110356_1,0.1108598541005577
sim38,background,17418123_3,0.013910283865059
sim38,background,6094826_3,0.0328857945686271
sim38,background,5060094_4,-0.077857728439219
sim38,background,15813210_5,0.0310370670140422
sim38,background,21964534_3,-0.0742834700561095
sim38,background,12749673_4,0.0372011226394407
sim38,background,16255281_1,-0.1744892993099688
sim38,background,3585335_3,0.070585327363916
sim38,background,5149878_5,0.0873708381633211
sim38,background,7833989_4,-0.0973468974254119
sim38,background,22295354_1,-0.0597725168084555
sim38,background,17891178_2,0.0291563820175706
sim38,background,10624359_1,0.1243347649172899
sim38,background,5824023_2,0.0368389931672096
sim38,background,22004099_1,0.0646337901141189
sim38,background,16542869_2,-0.0826262581151574
sim38,background,14563804_3,0.00388699952056
sim38,background,21328150_1,-0.0449524420458396
sim38,background,7643576_1,0.1052755932763658
sim38,background,3867018_2,-0.0651675894444142
sim38,background,17088308_1,-0.1088086752267954
sim38,background,10489755_3,0.1766126567910209
sim38,background,497852_2,-0.0034245869248635
sim38,background,10712154_5,0.102696785099999
sim38,background,4503575_2,0.1534739036816219
sim38,background,11432134_3,-0.0953848071922362
sim38,background,5026352_4,0.0549151294216246
sim38,background,12491889_1,-0.1399096328366274
sim38,background,16507379_4,-0.1533854980388611
sim38,background,1149242_2,0.1460034822886537
sim38,background,13273244_1,-0.1492750533989616
sim38,background,10791924_1,0.0152624912758742
sim38,background,17679130_1,0.0165177176722662
sim38,background,17122054_3,-0.1255177239527163
sim38,background,9436787_2,0.2384505508184782
sim38,background,9326218_1,-0.0237980997374075
sim38,background,17619383_5,0.1069880744998004
sim38,background,12966724_5,0.0316936253173059
sim38,background,16104481_3,0.1099610505269865
sim38,background,10529240_3,0.0575020954585432
sim38,background,29465313_1,-0.0990549592301755
sim38,background,670849_4,0.0730469982263785
sim38,background,19668291_3,-0.1053153672392388
sim38,background,10151416_2,0.0167676945844813
sim38,background,9923484_3,0.124770971364317
sim38,background,23307309_1,0.0287090212166733
sim38,background,21415726_1,0.0024016710684557
sim38,background,14757789_2,0.0279138162734112
sim38,background,21377990_1,0.0262869849791479
sim38,background,23837111_5,0.1813079690678533
sim38,background,8189260_3,-0.0250537221786722
sim38,background,17365632_1,0.0140178840540256
sim38,background,13101482_3,-0.0046879297760512
sim38,background,12698446_3,0.0833024999070386
sim38,background,7791254_4,0.0995470786932986
sim38,background,450833_3,0.227656891979356
sim38,background,1438110_5,-0.2075246420711175
sim38,background,10024314_2,-0.1686571334325839
sim38,background,21534413_5,0.0438685617694781
sim38,background,4984366_5,-0.0206547017610366
sim38,background,9706187_3,0.1791744274048415
sim38,background,4361890_2,-0.0100012924040453
sim38,background,2777270_4,-0.0620860427285058
sim38,background,18985529_5,-0.0544789061986627
sim38,background,6913475_4,0.1329103049932829
sim38,background,7475584_3,-0.078568686507036
sim38,background,7777979_3,0.0833044603673367
sim38,background,10929662_3,-0.0568882085102093
sim38,background,5927079_2,0.0186765389669636
sim38,background,25263868_1,0.2261182892486603
sim38,background,9269239_4,-0.0212427834687535
sim38,background,9779425_2,-0.0942091813643563
sim38,background,19036534_3,0.0701948064828027
sim38,background,11515380_1,0.0210935492016553
sim38,background,18334429_2,0.0410916239379691
sim38,background,20298095_5,-0.1292139243098945
sim38,background,25130811_1,-0.2289094884253614
sim38,background,7033033_2,-0.0753617325257078
sim38,background,758198_2,-0.0033784008005758
sim38,background,6228260_4,-0.0456907798243121
sim38,background,5430236_4,-0.0286362016789334
sim38,background,19704642_3,-0.2423150643522763
sim38,background,17334402_5,0.0042165294131763
sim38,background,610625_1,-0.222676633983081
sim38,background,19536492_3,-0.049568860768649
sim38,background,591030_2,0.0387478846918227
sim38,background,4559548_1,-0.0258187889063221
sim38,background,16388747_1,-0.0870290741530245
sim38,background,10776736_2,0.026839768325216
sim38,background,1239038_1,0.0318400430921047
sim38,background,11649619_4,0.0047877404436081
sim38,background,22589810_5,-0.1113403353892963
sim38,background,7060514_5,-0.0462442973876459
sim38,background,20926350_3,-0.0242591480479416
sim38,background,17303784_3,-0.1341061862649377
sim38,background,11457717_3,0.0990374472256764
sim38,background,1982791_2,0.1397254118861197
sim38,background,23532701_1,0.0007628906913248
sim38,background,7017227_4,0.0014619800643926
sim38,background,8522629_1,-0.0056729258275868
sim38,background,23353786_3,0.0512486774781234
sim38,background,6955754_4,0.1478280839234094
sim38,background,7201021_5,0.0945767835910613
sim38,background,4896345_2,0.1136983217461267
sim38,background,10612132_1,-0.0309436810656944
sim38,background,23404771_1,-0.0292523441408261
sim38,background,2202590_2,0.1443320462553697
sim38,background,6213004_2,0.0197163364468953
sim38,background,17408465_2,-0.0037185860114926
sim38,background,11680156_1,-0.0405555750541146
sim38,background,3994584_1,0.0373908021810836
sim38,background,10799357_4,-0.008077419041306
sim38,background,11690182_3,0.1036532795664711
sim38,background,17565786_3,-0.1738411607249841
sim38,background,1704592_1,-0.1326116175116522
sim38,background,16409683_1,0.1122159073764376
sim38,background,3744717_5,0.0149356441339032
sim38,background,15656964_3,-0.0471576592302719
sim38,background,2718936_5,-0.0456597294567898
sim38,background,4013112_2,-0.0835519724508999
sim38,background,8524970_4,-0.0895934741462203
sim38,background,10379967_5,-0.0234091988612609
sim38,background,3156264_1,0.0967176250099019
sim38,background,15848612_3,-0.0014756249935203
sim38,background,18068646_5,0.1292479121012362
sim38,background,13179887_2,-0.1744569118908621
sim38,background,1279461_4,-0.1457822544849593
sim38,background,20943688_5,0.1049222234863137
sim38,background,12243235_5,-0.1009877790061924
sim38,background,22829492_5,-0.13072639612422
sim38,background,6491874_4,0.0271028270541307
sim38,background,6582815_4,-0.0529750587175003
sim38,background,7785279_4,0.0105282159133888
sim38,background,17633960_5,0.1202027669087943
sim38,background,5967894_5,-0.0669354117894637
sim38,background,6700291_2,-0.0053012647299319
sim38,background,9312982_2,-0.1261552880350063
sim38,background,22304207_5,-0.0208296408679831
sim38,background,7066855_4,-0.0024235786704253
sim38,background,9528741_5,-0.0162165649981077
sim38,background,13737062_4,0.178549023115096
sim38,background,7653597_5,-0.0167392391100874
sim38,background,3943636_5,0.0805334939116324
sim38,background,14691912_3,-0.1941609133778122
sim38,background,11968850_1,-0.121708894825763
sim38,background,4954850_5,-0.0426180499217444
sim38,background,15071204_3,-0.1243671367826262
sim38,background,9393565_2,0.1827932718898377
sim38,background,21878491_3,0.1194459783086296
sim38,background,7677644_4,-0.0313254719911131
sim38,background,17501917_4,-0.1449755715340661
sim38,background,26292834_1,0.0120603754814191
sim38,background,6539109_2,0.0935943781775999
sim38,background,15977351_4,-0.0311237423503651
sim38,background,6479955_2,-0.2336852895772671
sim38,background,7362543_3,-0.0633882683958764
sim38,background,8006499_4,-0.0106680580112222
sim38,background,6021552_2,0.179934865428344
sim38,background,18775185_5,-0.0849379741468792
sim38,background,3083720_2,0.0436011334899356
sim38,background,3061377_1,-0.0127089454525979
sim38,background,9378684_2,-0.0967675963412088
sim38,background,2396914_2,-0.0731474324504488
sim38,background,14198358_2,0.1021009390892286
sim38,background,15168209_5,-0.0569332549887837
sim38,background,18584569_3,-0.1100472165652406
sim38,background,17760963_3,0.1821692556909805
sim38,background,17620612_3,0.1113305451454725
sim38,background,19748619_1,0.0729667063985965
sim38,background,17805707_1,0.2394441567593359
sim38,background,18702629_2,0.0837357930394511
sim38,background,4281441_3,-0.1247162892741102
sim38,background,8411378_4,-0.1744218298158159
sim38,background,2586390_4,0.0325687379981878
sim38,background,1600565_2,-0.0431377775296556
sim38,background,24813767_1,0.0285900499251306
sim38,background,17766394_1,-0.0085823507117527
sim38,background,14928022_5,-0.0361264290115549
sim38,background,4880987_4,-0.0614857202549631
sim38,background,4522392_4,-0.1181446439879978
sim38,background,26265439_5,0.0657525107768361
sim38,background,3428135_1,-0.009875659222846
sim38,background,5805614_2,0.1245257317855458
sim38,background,18362441_5,0.0009098658362038
sim38,background,13213718_3,0.1352906564053998
sim38,background,9933195_5,0.0295108345437492
sim38,background,16427945_3,0.1364748434024399
sim38,background,17378842_3,-0.0103346286720439
sim38,background,5021426_4,-0.1398785369023556
sim38,background,6502070_2,-0.0974322081407472
sim38,background,17126460_5,0.0016789415620896
sim38,background,23488352_5,0.0048833004654659
sim38,background,24849657_1,-0.1193189387751506
sim38,background,1447725_3,-0.0500353248495097
sim38,background,4221289_1,-0.2256749711031799
sim38,background,12407665_1,0.0095088805675546
sim38,background,9079605_3,0.1386682413151447
sim38,background,12831434_4,0.2102266855192329
sim38,background,2190332_2,-0.1186953145010916
sim38,background,9044446_5,0.0012783277323823
sim38,background,8449165_1,-0.1054499543061818
sim38,background,3930897_2,0.1086750980495457
sim38,background,8285372_3,0.0219327151495358
sim38,background,14944759_3,0.0537317729765955
sim38,background,19896977_1,0.0431529567392612
sim38,background,14614889_3,0.1052557184773023
sim38,background,5912821_4,-0.0393469137867477
sim38,background,20399771_1,0.2161255996805374
sim38,background,11327716_1,-0.0363656270121079
sim38,background,17933846_3,0.0659150303280123
sim38,background,6819525_4,0.0682825636645702
sim38,background,16654656_5,-0.0799023179853873
sim38,background,26579390_5,0.0935731420571842
sim38,background,16010819_3,0.1503543380206531
sim38,background,22886784_3,0.0801489268266387
sim38,background,6722840_2,0.1706021413726366
sim38,background,29973883_1,-0.025822691744712
sim38,background,5627684_5,0.0296265306557165
sim38,background,12940293_5,0.0002152277496024
sim38,background,6838630_5,0.0835299330398849
sim38,background,15881845_1,0.0167189767012984
sim38,background,11281282_5,0.0570308583773951
sim38,background,13949998_5,-0.1554335424748965
sim38,background,502755_5,-0.0732746416231304
sim38,background,2565259_4,-0.0610350272126151
sim38,background,7066792_2,-0.0170729046644464
sim38,background,15628399_1,-0.1573456682209789
sim38,background,15353049_3,-0.0504603381279626
sim38,background,6172574_2,-0.0555599747691781
sim38,background,14163219_4,-0.2267712402012889
sim38,background,14025202_5,-0.129772574276392
sim38,background,27176900_1,-0.0604409759987623
sim38,background,19064254_2,-0.0217441328831702
sim38,background,16843477_1,-0.0235727437202026
sim38,background,15759912_1,0.104378074475739
sim38,background,15197383_3,0.0118116811617704
sim38,background,18859316_3,-0.2087146356485895
sim38,background,20449800_1,0.0293304781438757
sim38,background,4503886_4,0.2958737510024025
sim38,background,349867_5,0.0903360406890921
sim38,background,10962472_4,-0.1020678414399252
sim38,background,17451385_1,-0.0909688739526596
sim38,background,9548918_5,-0.0402880655843513
sim38,background,22584373_1,-0.0619029661900233
sim38,background,21573654_1,0.0401048354268455
sim38,background,10312889_5,0.046884166492317
sim38,background,2848221_4,0.120604386170388
sim38,background,8522881_1,-0.053057947537148
sim38,background,1664570_2,0.16078066800549
sim38,background,7898588_4,0.1012367067035155
sim38,background,7167380_2,-0.0965527097127761
sim38,background,8110004_2,0.059851037441852
sim38,background,12895120_2,0.3056272384663738
sim38,background,7340838_2,-0.0106884754348642
sim38,background,10778556_1,0.0418894155084358
sim38,background,14069692_4,-0.0091833956488305
sim38,background,15531650_5,-0.2280579854734527
sim38,background,11071566_2,0.0752233009628988
sim38,background,9218188_3,-0.156343062734929
sim38,background,3659550_5,0.1794154943223267
sim38,background,11869674_4,-0.0360156174229747
sim38,background,9597994_5,-0.0389956701375529
sim38,background,14013412_3,0.1156079202234277
sim38,background,9271284_3,0.0760182182216242
sim38,background,5867148_2,-0.0975909736573628
sim38,background,3759079_2,0.0048648364061321
sim38,background,17903842_5,-0.0981409284796044
sim38,background,126556_2,-0.108625596960554
sim38,background,3918247_1,-0.0098677210214003
sim38,background,17412023_2,-0.0928164563752191
sim38,background,12531662_3,-0.0974185391052771
sim38,background,21061824_3,-0.0632285280515072
sim38,background,8818709_5,-0.0797222203262434
sim38,background,5555292_4,0.1122752453908857
sim38,background,5100962_4,-0.0893870762725919
sim38,background,9537952_1,0.0539901732142071
sim38,background,19059583_2,0.1560952147974106
sim38,background,10574749_4,0.0172101227347849
sim38,background,2943031_2,0.0535065390120614
sim38,background,10886342_1,0.0204794860024704
sim38,background,18758294_3,-0.2024064765351878
sim38,background,13080194_3,0.1557489569059648
sim38,background,26334373_5,-0.0876969117234032
sim38,background,4575674_2,-0.0568101047827241
sim38,background,11450305_1,-0.0349003243114227
sim38,background,10963205_3,0.0038857328497276
sim38,background,16358301_1,0.1274974172263957
sim38,background,4269859_1,0.0125078443303872
sim38,background,12054671_3,0.0007173888250869
sim38,background,1713018_1,0.0127027370224117
sim38,background,26410983_1,0.0564529903438991
sim38,background,9242637_3,0.0726977029253977
sim38,background,6190159_2,-0.0364987662363112
sim38,background,7870195_3,0.083822725442713
sim38,background,13343881_2,-0.126485305083428
sim38,background,11133301_5,-0.1832913064074628
sim38,background,13759864_5,-0.0250645972694871
sim38,background,6621831_3,0.0721576058415228
sim38,background,4841387_3,0.1451584942722483
sim38,background,25279578_5,0.0744768871847488
sim38,background,16308174_3,-0.0007730197613336
sim38,background,9921788_3,-0.0005099402509867
sim38,background,3131918_4,0.2101719785760794
sim38,background,14808812_5,0.3183434555735477
sim38,background,6629854_4,-0.1087043356041574
sim38,background,16005525_3,0.07315220646659
sim38,background,20930884_1,0.0970012684249461
sim38,background,5952270_2,-0.159119539707696
sim38,background,8062891_3,0.2809242598232295
sim38,background,18815174_5,0.0230415403629833
sim38,background,2195885_2,-0.0929625240524984
sim38,background,4618363_2,0.022052039806156
sim38,background,9245396_5,-0.006066897979987
sim38,background,13294097_3,-0.190261914497827
sim38,background,2284225_4,-0.0492957407152566
sim38,background,14693397_3,0.1078481621554326
sim38,background,24142198_5,0.0637574976238431
sim38,background,6794605_4,0.032640533615224
sim38,background,7501161_3,-0.1118016583570287
sim38,background,9442024_1,0.0614450571518043
sim38,background,9230387_3,0.0743515463876035
sim38,background,15779055_5,0.0204914942417449
sim38,background,25369315_1,0.2698526691299285
sim38,background,24732768_1,-0.0960489016507054
sim38,background,5349068_5,0.0531276361137733
sim38,background,9960094_5,0.1597281715377629
sim38,background,17653128_1,-0.0086030939701865
sim38,background,18861237_3,-0.1258970601935279
sim38,background,20254286_3,-0.0427391721531734
sim38,background,830155_1,-0.0011398789913197
sim38,background,28089410_1,0.0086722355831281
sim38,background,15861954_1,0.02673566402189
sim38,background,2315918_2,-0.1585679207910951
sim38,background,2398488_2,-0.136083824684135
sim38,background,15148310_5,-0.1296506762883152
sim38,background,12971599_1,0.0077623463545769
sim38,background,820550_5,-0.1318408392372543
sim38,background,5770932_2,-0.0713514156396333
sim38,background,23749406_5,0.0101899734959793
sim38,background,12684962_1,-0.0214515513965901
sim38,background,12257376_2,-0.1434160667914607
sim38,background,7458843_1,0.0074855002142044
sim38,background,6173507_1,-0.0087783089264694
sim38,background,11313365_4,0.0435348164624677
sim38,background,4424864_2,0.03589629289739
sim38,background,6846573_4,0.0526837123146625
sim38,background,16184049_5,0.0939873825567383
sim38,background,23509332_1,0.0030335513162798
sim38,background,18388328_5,-0.0289175460694193
sim38,background,29010718_1,0.0617836882172745
sim38,background,1457497_4,-0.1113622134160683
sim38,background,10454965_2,-0.0420653335715133
sim38,background,15662289_5,-0.0577182685146757
sim38,background,17425581_2,0.0532891119743877
sim38,background,22329788_1,0.1982020837291822
sim38,background,10110854_3,0.1176254776714175
sim38,background,5802829_2,-0.010088117824728
sim38,background,4738737_2,0.0115797841354994
sim38,background,23426728_1,0.0713067507330736
sim38,background,6467569_2,0.1616425256532336
sim38,background,15475718_5,-0.1034284630017376
sim38,background,13855774_1,-0.1435518114878725
sim38,background,9501271_3,-0.1592968322675318
sim38,background,7572587_4,-0.0025067397280643
sim38,background,5668851_4,0.0560851166404693
sim38,background,18513223_2,0.0830536874740284
sim38,background,8925201_5,-0.1123807438570503
sim38,background,3390871_3,0.0003949211153788
sim38,background,13231645_3,0.0700307590704851
sim38,background,13775130_5,0.0801263700817137
sim38,background,21350146_5,0.1317861382292491
sim38,background,19848573_5,0.0662249088538699
sim38,background,12543118_1,0.0205645004861146
sim38,background,13852100_1,0.0407758545015998
sim38,background,4411284_4,0.0936658841321774
sim38,background,2847720_1,0.1029306604250502
sim38,background,8326952_4,0.0707798560779999
sim38,background,18602777_5,-0.0724476160921859
sim38,background,7308056_5,0.0404604082134419
sim38,background,2967498_2,-0.0486084881909851
sim38,background,15739239_3,0.0064437816427108
sim38,background,6814935_4,0.0554706063883777
sim38,background,18278257_3,-0.0538197599573191
sim38,background,20016149_3,0.0229195190290605
sim38,background,16452761_5,0.1049836792879091
sim38,background,20486759_3,-0.0222702862999917
sim38,background,15143109_5,-0.0555169019553862
sim38,background,10543629_5,-0.0635534504488026
sim38,background,14270946_5,-0.1619648988256741
sim38,background,8188246_5,0.1026300348332341
sim38,background,9889650_5,0.1918089335723001
sim38,background,15062527_5,0.0771658518061438
sim38,background,13768507_5,-0.2007675176263491
sim38,background,8576766_5,0.1216104563640271
sim38,background,2384150_2,0.1771813629168769
sim38,background,8231278_3,0.058646027413844
sim38,background,7077495_2,0.0484516220087894
sim38,background,18082262_5,0.0337829011619542
sim38,background,20433273_5,-0.0038489780659742
sim38,background,8312957_3,0.0539913645891469
sim38,background,25002408_5,-0.0259078152412871
sim38,background,9035798_3,-0.0522451755768643
sim38,background,27871877_1,0.0131493718646014
sim38,background,19300834_2,-0.0813925689299947
sim38,background,6230023_5,-0.0487482403860669
sim38,background,120578_5,0.0831336717298911
sim38,background,13312403_3,-0.0518346778669382
sim38,background,16151981_2,0.0478617059741853
sim38,background,16356297_5,0.0782499570738168
sim38,background,22188133_5,-0.0651639969555177
sim38,background,4649280_4,-0.0145893887057564
sim38,background,11485139_2,-0.0538954097091688
sim38,background,10649330_5,-0.0560396259979433
sim38,background,7904100_4,0.0985647108246691
sim38,background,16726179_3,-0.0567743609601848
sim38,background,7658723_2,-0.0666154842280957
sim38,background,13496383_5,-0.0516740639860464
sim38,background,13929749_5,0.0496750940187986
sim38,background,6545666_2,-0.0479892364385766
sim38,background,979170_4,0.0062676769709108
sim38,background,12075397_4,0.0078017225172568
sim38,background,14344003_3,-0.0124635907943457
sim38,background,21242802_3,0.0284953382706288
sim38,background,19009641_3,-0.0328744536523391
sim38,background,7680009_4,0.1542895587757226
sim38,background,16670304_2,0.1582928746567945
sim38,background,5541763_4,0.0905223648173009
sim38,background,13412337_2,0.0233229456228024
sim38,background,6116088_2,-0.1119996186864461
sim38,background,12081585_1,0.1038780759077442
sim38,background,19516451_1,-0.0104607396761587
sim38,background,5994190_3,-0.0482763987795905
sim38,background,26607659_5,0.1230739453666085
sim38,background,7381635_4,-0.0281856979913548
sim38,background,14663392_3,-0.0134827854346315
sim38,background,10460089_4,-0.0288834521578622
sim38,background,25066267_5,0.0626713847535205
sim38,background,1489082_5,-0.1397217007826615
sim38,background,2368073_1,-0.1015259319066104
sim38,background,19756588_1,-0.0245856376773243
sim38,background,18846042_2,0.1210506359339147
sim38,background,15713194_5,-0.0378381667904737
sim38,background,7535127_4,0.0005037950304885
sim38,background,5727419_2,0.0165771992767432
sim38,background,1690002_2,-0.0973986944383044
sim38,background,15582315_2,-0.0785151911860769
sim38,background,2355333_3,-0.0179385954650195
sim38,background,11888977_4,-0.1160481139991374
sim38,background,23351852_1,-0.1098864441022954
sim38,background,26807662_1,-0.0750538177768078
sim38,background,13087997_5,0.0087724109828474
sim38,background,21565890_1,-0.1619825264711894
sim38,background,26717770_1,-0.1784699350875334
sim38,background,23097610_1,0.0441151630546578
sim38,background,11559225_4,-0.0596746073458469
sim38,background,4645081_4,-0.0674926059825547
sim38,causal,12892730_3,2.6717683330584454
sim39,background,8292796_1,0.0273690221866119
sim39,background,13310388_3,-0.0024987736055917
sim39,background,21669987_5,0.067922252462854
sim39,background,2002930_2,-0.0242057489489077
sim39,background,15961745_1,0.0801492388107652
sim39,background,20943484_1,0.0428532661985961
sim39,background,15247579_3,-0.0719095721679573
sim39,background,16593492_3,0.0214931294064559
sim39,background,13151419_5,-0.0794871321563811
sim39,background,2472954_4,0.05736820386052
sim39,background,11624640_5,-0.0339450986031826
sim39,background,5450494_4,-0.0418441382617831
sim39,background,3121140_2,-0.1519587319914213
sim39,background,1735476_5,0.031434440239258
sim39,background,29601738_1,0.0342883569241415
sim39,background,9103523_4,0.1759696895287031
sim39,background,18149868_5,-0.1992414407232341
sim39,background,16246606_2,-0.0209605982730313
sim39,background,15806993_5,0.0304991818629552
sim39,background,20195272_3,-0.0342607146413595
sim39,background,9406593_1,0.055519840242099
sim39,background,5625167_4,0.0116534066746357
sim39,background,22004099_1,0.0772984505535184
sim39,background,21918127_3,-0.1439592258271884
sim39,background,23237190_1,0.0379115383101705
sim39,background,7384444_4,0.0736797755788693
sim39,background,23951594_1,-0.0532071035184221
sim39,background,12393315_3,-0.0408947735540265
sim39,background,12947407_3,0.1353265258466493
sim39,background,4490652_3,0.1390679332558654
sim39,background,2117657_4,-0.0014228381473319
sim39,background,8446744_5,0.0187923721235628
sim39,background,8827790_2,-0.0770811665341935
sim39,background,11099733_3,-0.0177745396180541
sim39,background,27537234_1,0.1297061278884159
sim39,background,663030_5,-0.0937381815868086
sim39,background,12004961_3,0.0078704856448558
sim39,background,6814935_4,0.056918993488822
sim39,background,7176384_4,-0.1434059894922709
sim39,background,24904746_1,0.0722598554541223
sim39,background,2766355_5,0.1261167673371222
sim39,background,4396405_2,0.0375954689304744
sim39,background,6773919_3,-0.0834043371530083
sim39,background,14959859_5,-0.0978784546883554
sim39,background,23403270_1,-0.0300610550912484
sim39,background,8994588_2,0.0454414644548784
sim39,background,4957101_4,0.1219862107409582
sim39,background,21639248_3,-0.0853989840376555
sim39,background,5419872_3,-0.1029247480534693
sim39,background,4281441_3,0.0063546373785035
sim39,background,4293286_3,-0.0646937158472836
sim39,background,17475198_5,-0.0164093849838829
sim39,background,4577365_2,0.0550373294185649
sim39,background,9889375_5,-0.0807062666810331
sim39,background,2164968_1,-0.0297114899395417
sim39,background,9522055_5,-0.0442775642362007
sim39,background,12796032_3,-0.1006540725498639
sim39,background,11652897_4,0.1655179280332512
sim39,background,16527021_4,0.1144340832195526
sim39,background,7666018_4,0.0151863537455522
sim39,background,981641_2,0.0366453605142249
sim39,background,1963454_3,0.042223430636908
sim39,background,19568963_3,0.1273405001922632
sim39,background,10930096_4,-0.0056116574054778
sim39,background,26362302_5,0.0652272824977709
sim39,background,10701001_2,0.1591465243124077
sim39,background,4065677_3,0.017424099969593
sim39,background,4991774_2,0.1453281528689231
sim39,background,2718216_4,-0.1088001775135135
sim39,background,21061824_3,0.1321943812721402
sim39,background,29882351_1,-0.059275675161973
sim39,background,13610240_1,-0.0452176462878817
